confidence,hypo_step,max_arm_length,num_threads,exec_time_ms
24,1,9,17,14861.0
14,1,9,17,14981.0
64,3,8,17,7507.0
54,3,8,17,7591.0
44,3,8,17,7934.0
34,3,8,17,7835.0
24,3,8,17,7285.0
14,3,8,17,7174.0
64,2,8,17,8854.0
54,2,8,17,9477.0
44,2,8,17,8730.0
34,2,8,17,9618.0
24,2,8,17,8958.0
14,2,8,17,9159.0
64,1,8,17,14756.0
54,1,8,17,12929.0
44,1,8,17,14787.0
34,1,8,17,14856.0
24,1,8,17,14369.0
14,1,8,17,14952.0
64,3,7,17,7703.0
54,3,7,17,6745.0
44,3,7,17,7110.0
34,3,7,17,7419.0
24,3,7,17,6873.0
14,3,7,17,7116.0
64,2,7,17,8492.0
54,2,7,17,8659.0
44,2,7,17,8934.0
34,2,7,17,8569.0
24,2,7,17,8868.0
14,2,7,17,8941.0
64,1,7,17,13970.0
54,1,7,17,13728.0
44,1,7,17,13976.0
34,1,7,17,14086.0
24,1,7,17,13315.0
14,1,7,17,13029.0
64,3,6,17,7225.0
54,3,6,17,7561.0
44,3,6,17,6679.0
34,3,6,17,6614.0
24,3,6,17,6719.0
14,3,6,17,6455.0
64,2,6,17,8278.0
54,2,6,17,8497.0
44,2,6,17,8581.0
34,2,6,17,8637.0
24,2,6,17,8350.0
14,2,6,17,8357.0
64,1,6,17,13717.0
54,1,6,17,13097.0
44,1,6,17,14005.0
34,1,6,17,14290.0
24,1,6,17,14623.0
14,1,6,17,14083.0
64,3,5,17,6628.0
54,3,5,17,6492.0
44,3,5,17,7533.0
34,3,5,17,7194.0
24,3,5,17,6764.0
14,3,5,17,6685.0
64,2,5,17,8063.0
54,2,5,17,8094.0
44,2,5,17,9182.0
34,2,5,17,8133.0
24,2,5,17,8349.0
14,2,5,17,8611.0
64,1,5,17,14020.0
54,1,5,17,13500.0
44,1,5,17,13370.0
34,1,5,17,13706.0
24,1,5,17,13320.0
14,1,5,17,13400.0
64,3,4,17,6282.0
54,3,4,17,6373.0
44,3,4,17,6435.0
34,3,4,17,7267.0
24,3,4,17,7008.0
14,3,4,17,6767.0
64,2,4,17,8447.0
54,2,4,17,8506.0
44,2,4,17,9152.0
34,2,4,17,8385.0
24,2,4,17,7800.0
14,2,4,17,8839.0
64,1,4,17,13871.0
54,1,4,17,13668.0
44,1,4,17,13583.0
34,1,4,17,12406.0
24,1,4,17,12921.0
14,1,4,17,13351.0
64,3,3,17,6762.0
54,3,3,17,6729.0
44,3,3,17,6714.0
34,3,3,17,8846.0
24,3,3,17,7415.0
14,3,3,17,7896.0
64,2,3,17,8930.0
54,2,3,17,7982.0
44,2,3,17,10114.0
34,2,3,17,8094.0
24,2,3,17,7447.0
14,2,3,17,9849.0
64,1,3,17,12301.0
54,1,3,17,13666.0
44,1,3,17,13307.0
34,1,3,17,12753.0
24,1,3,17,13390.0
14,1,3,17,12921.0
64,3,2,17,7039.0
54,3,2,17,6871.0
44,3,2,17,6833.0
34,3,2,17,8318.0
24,3,2,17,6088.0
14,3,2,17,7337.0
64,2,2,17,8352.0
54,2,2,17,8477.0
44,2,2,17,8706.0
34,2,2,17,7598.0
24,2,2,17,8242.0
14,2,2,17,8456.0
64,1,2,17,12351.0
54,1,2,17,13027.0
44,1,2,17,13089.0
34,1,2,17,12950.0
24,1,2,17,13328.0
14,1,2,17,12730.0
64,3,1,17,5914.0
54,3,1,17,6793.0
44,3,1,17,7801.0
34,3,1,17,7050.0
24,3,1,17,6899.0
14,3,1,17,7222.0
64,2,1,17,8827.0
54,2,1,17,9523.0
44,2,1,17,9577.0
34,2,1,17,8475.0
24,2,1,17,8588.0
14,2,1,17,8871.0
64,1,1,17,13098.0
54,1,1,17,12759.0
44,1,1,17,12996.0
34,1,1,17,13566.0
24,1,1,17,12462.0
14,1,1,17,11161.0
64,3,16,16,9795.0
54,3,16,16,9908.0
44,3,16,16,9023.0
34,3,16,16,9178.0
24,3,16,16,9387.0
14,3,16,16,9032.0
64,2,16,16,11216.0
54,2,16,16,12285.0
44,2,16,16,11418.0
34,2,16,16,11113.0
24,2,16,16,11605.0
14,2,16,16,10550.0
64,1,16,16,16772.0
54,1,16,16,18200.0
44,1,16,16,17638.0
34,1,16,16,17562.0
24,1,16,16,15684.0
14,1,16,16,14717.0
64,3,15,16,9604.0
54,3,15,16,9817.0
44,3,15,16,9562.0
34,3,15,16,9668.0
24,3,15,16,9228.0
14,3,15,16,8569.0
64,2,15,16,11719.0
54,2,15,16,11670.0
44,2,15,16,11050.0
34,2,15,16,9693.0
24,2,15,16,11150.0
14,2,15,16,10540.0
64,1,15,16,16608.0
54,1,15,16,17103.0
44,1,15,16,15010.0
34,1,15,16,17600.0
24,1,15,16,16066.0
14,1,15,16,16361.0
64,3,14,16,9301.0
54,3,14,16,9986.0
44,3,14,16,8582.0
34,3,14,16,9129.0
24,3,14,16,8042.0
14,3,14,16,7850.0
64,2,14,16,9990.0
54,2,14,16,11144.0
44,2,14,16,9540.0
34,2,14,16,10473.0
24,2,14,16,10576.0
14,2,14,16,10153.0
64,1,14,16,17465.0
54,1,14,16,17891.0
44,1,14,16,16894.0
34,1,14,16,17061.0
24,1,14,16,16598.0
14,1,14,16,15155.0
64,3,13,16,8718.0
54,3,13,16,9005.0
44,3,13,16,8608.0
34,3,13,16,9058.0
24,3,13,16,8986.0
14,3,13,16,8323.0
64,2,13,16,10551.0
54,2,13,16,10854.0
44,2,13,16,10742.0
34,2,13,16,10295.0
24,2,13,16,9750.0
14,2,13,16,10326.0
64,1,13,16,16197.0
54,1,13,16,16562.0
44,1,13,16,14696.0
34,1,13,16,14806.0
24,1,13,16,16742.0
14,1,13,16,15900.0
64,3,12,16,8766.0
54,3,12,16,8309.0
44,3,12,16,8577.0
34,3,12,16,8801.0
24,3,12,16,7589.0
14,3,12,16,7288.0
64,2,12,16,9123.0
54,2,12,16,10409.0
44,2,12,16,10380.0
34,2,12,16,9753.0
24,2,12,16,9754.0
14,2,12,16,10066.0
64,1,12,16,14668.0
54,1,12,16,15244.0
44,1,12,16,16515.0
34,1,12,16,16365.0
24,1,12,16,16877.0
14,1,12,16,15553.0
64,3,11,16,8099.0
54,3,11,16,8544.0
44,3,11,16,6794.0
34,3,11,16,8121.0
24,3,11,16,8265.0
14,3,11,16,7723.0
64,2,11,16,10135.0
54,2,11,16,10338.0
44,2,11,16,10340.0
34,2,11,16,10021.0
24,2,11,16,10377.0
14,2,11,16,9976.0
64,1,11,16,15555.0
54,1,11,16,15279.0
44,1,11,16,15580.0
34,1,11,16,15746.0
24,1,11,16,15876.0
14,1,11,16,15435.0
64,3,10,16,7923.0
54,3,10,16,8377.0
44,3,10,16,7830.0
34,3,10,16,7763.0
24,3,10,16,7981.0
14,3,10,16,7422.0
64,2,10,16,10116.0
54,2,10,16,9496.0
44,2,10,16,9844.0
34,2,10,16,9497.0
24,2,10,16,9131.0
14,2,10,16,9175.0
64,1,10,16,15799.0
54,1,10,16,15392.0
44,1,10,16,15609.0
34,1,10,16,16306.0
24,1,10,16,16409.0
14,1,10,16,15952.0
64,3,9,16,7297.0
54,3,9,16,7375.0
44,3,9,16,7684.0
34,3,9,16,7481.0
24,3,9,16,7680.0
14,3,9,16,7554.0
64,2,9,16,9576.0
54,2,9,16,9960.0
44,2,9,16,9813.0
34,2,9,16,9129.0
24,2,9,16,9553.0
14,2,9,16,8121.0
64,1,9,16,14766.0
54,1,9,16,14366.0
44,1,9,16,14122.0
34,1,9,16,15401.0
24,1,9,16,16270.0
14,1,9,16,16410.0
64,3,8,16,9321.0
54,3,8,16,7244.0
44,3,8,16,6928.0
34,3,8,16,7650.0
24,3,8,16,7501.0
14,3,8,16,7711.0
64,2,8,16,8968.0
54,2,8,16,9290.0
44,2,8,16,9539.0
34,2,8,16,9740.0
24,2,8,16,10016.0
14,2,8,16,9179.0
64,1,8,16,15457.0
54,1,8,16,15328.0
44,1,8,16,15496.0
34,1,8,16,14372.0
24,1,8,16,15369.0
14,1,8,16,13616.0
64,3,7,16,7449.0
54,3,7,16,6574.0
44,3,7,16,7208.0
34,3,7,16,6835.0
24,3,7,16,7355.0
14,3,7,16,7183.0
64,2,7,16,9125.0
54,2,7,16,8255.0
44,2,7,16,9433.0
34,2,7,16,9080.0
24,2,7,16,8034.0
14,2,7,16,9214.0
64,1,7,16,14764.0
54,1,7,16,15039.0
44,1,7,16,14544.0
34,1,7,16,12612.0
24,1,7,16,14771.0
14,1,7,16,15637.0
64,3,6,16,7040.0
54,3,6,16,7370.0
44,3,6,16,7062.0
34,3,6,16,5994.0
24,3,6,16,6582.0
24,3,6,16,6376.0
64,2,6,16,8328.0
54,2,6,16,8727.0
44,2,6,16,8832.0
34,2,6,16,8737.0
24,2,6,16,9059.0
14,2,6,16,8519.0
64,1,6,16,14200.0
54,1,6,16,13961.0
44,1,6,16,14701.0
34,1,6,16,14806.0
24,1,6,16,14724.0
14,1,6,16,14044.0
64,3,5,16,7570.0
54,3,5,16,7796.0
44,3,5,16,6841.0
34,3,5,16,7115.0
24,3,5,16,7066.0
14,3,5,16,7214.0
64,2,5,16,8319.0
54,2,5,16,8144.0
44,2,5,16,7883.0
34,2,5,16,7340.0
24,2,5,16,8495.0
14,2,5,16,8951.0
64,1,5,16,13307.0
54,1,5,16,14412.0
44,1,5,16,14525.0
34,1,5,16,13983.0
24,1,5,16,14111.0
14,1,5,16,14497.0
64,3,4,16,6317.0
54,3,4,16,6813.0
44,3,4,16,6273.0
34,3,4,16,6676.0
24,3,4,16,6838.0
14,3,4,16,6325.0
64,2,4,16,8313.0
54,2,4,16,8232.0
44,2,4,16,8346.0
34,2,4,16,8509.0
24,2,4,16,8413.0
14,2,4,16,8720.0
64,1,4,16,13789.0
54,1,4,16,13794.0
44,1,4,16,13795.0
34,1,4,16,14085.0
24,1,4,16,14392.0
14,1,4,16,14715.0
64,3,3,16,6902.0
54,3,3,16,7494.0
44,3,3,16,6561.0
34,3,3,16,6410.0
24,3,3,16,8615.0
14,3,3,16,7458.0
64,2,3,16,8390.0
54,2,3,16,8637.0
44,2,3,16,9083.0
34,2,3,16,8927.0
24,2,3,16,8108.0
14,2,3,16,7617.0
64,1,3,16,12768.0
54,1,3,16,13944.0
44,1,3,16,11472.0
34,1,3,16,13522.0
24,1,3,16,13469.0
14,1,3,16,13295.0
64,3,2,16,6370.0
54,3,2,16,6617.0
44,3,2,16,6929.0
34,3,2,16,6650.0
24,3,2,16,6752.0
14,3,2,16,7301.0
64,2,2,16,8429.0
54,2,2,16,9020.0
44,2,2,16,8917.0
34,2,2,16,8806.0
24,2,2,16,8588.0
14,2,2,16,8286.0
64,1,2,16,13095.0
54,1,2,16,12270.0
44,1,2,16,12304.0
34,1,2,16,13295.0
24,1,2,16,13155.0
14,1,2,16,13430.0
64,3,1,16,6119.0
54,3,1,16,6369.0
44,3,1,16,7346.0
34,3,1,16,7147.0
24,3,1,16,6428.0
14,3,1,16,5875.0
64,2,1,16,8589.0
54,2,1,16,8653.0
44,2,1,16,7594.0
34,2,1,16,8510.0
24,2,1,16,8463.0
14,2,1,16,7666.0
64,1,1,16,10938.0
54,1,1,16,11147.0
44,1,1,16,10490.0
34,1,1,16,12076.0
24,1,1,16,11817.0
14,1,1,16,12663.0
64,3,16,15,9973.0
54,3,16,15,10179.0
44,3,16,15,8377.0
34,3,16,15,8595.0
24,3,16,15,10209.0
14,3,16,15,9711.0
64,2,16,15,12643.0
54,2,16,15,11115.0
44,2,16,15,11085.0
34,2,16,15,11738.0
24,2,16,15,11885.0
14,2,16,15,11082.0
64,1,16,15,16641.0
54,1,16,15,17543.0
44,1,16,15,16671.0
34,1,16,15,17452.0
24,1,16,15,16897.0
14,1,16,15,18145.0
64,3,15,15,10454.0
54,3,15,15,9449.0
44,3,15,15,7607.0
34,3,15,15,10058.0
24,3,15,15,8846.0
14,3,15,15,9241.0
64,2,15,15,10839.0
54,2,15,15,10017.0
44,2,15,15,12457.0
34,2,15,15,11261.0
24,2,15,15,12191.0
14,2,15,15,10649.0
64,1,15,15,16263.0
54,1,15,15,18342.0
44,1,15,15,14882.0
34,1,15,15,16130.0
24,1,15,15,17264.0
14,1,15,15,15979.0
64,3,14,15,7939.0
54,3,14,15,8076.0
44,3,14,15,9108.0
34,3,14,15,9057.0
24,3,14,15,9216.0
14,3,14,15,9132.0
64,2,14,15,12107.0
54,2,14,15,11241.0
44,2,14,15,11575.0
34,2,14,15,11317.0
24,2,14,15,10145.0
14,2,14,15,11294.0
64,1,14,15,16519.0
54,1,14,15,17617.0
44,1,14,15,16730.0
34,1,14,15,16552.0
24,1,14,15,17923.0
14,1,14,15,15299.0
64,3,13,15,9628.0
54,3,13,15,8622.0
44,3,13,15,9169.0
34,3,13,15,9149.0
24,3,13,15,9719.0
14,3,13,15,9202.0
64,2,13,15,10724.0
54,2,13,15,9921.0
44,2,13,15,8598.0
34,2,13,15,11900.0
24,2,13,15,10493.0
14,2,13,15,11618.0
64,1,13,15,15384.0
54,1,13,15,16451.0
44,1,13,15,14684.0
34,1,13,15,18370.0
24,1,13,15,17638.0
14,1,13,15,15120.0
64,3,12,15,8636.0
54,3,12,15,9223.0
44,3,12,15,8978.0
34,3,12,15,8459.0
24,3,12,15,8148.0
14,3,12,15,8042.0
64,2,12,15,10453.0
54,2,12,15,10515.0
44,2,12,15,10148.0
34,2,12,15,9078.0
24,2,12,15,9044.0
14,2,12,15,9864.0
64,1,12,15,15835.0
54,1,12,15,17053.0
44,1,12,15,15257.0
34,1,12,15,15039.0
24,1,12,15,17679.0
14,1,12,15,14995.0
64,3,11,15,7403.0
54,3,11,15,9553.0
44,3,11,15,8097.0
34,3,11,15,10208.0
24,3,11,15,9218.0
14,3,11,15,8966.0
64,2,11,15,10836.0
54,2,11,15,11906.0
44,2,11,15,11116.0
34,2,11,15,11633.0
24,2,11,15,10422.0
14,2,11,15,10656.0
64,1,11,15,15874.0
54,1,11,15,16020.0
44,1,11,15,16455.0
34,1,11,15,16934.0
24,1,11,15,16754.0
14,1,11,15,16886.0
64,3,10,15,8152.0
54,3,10,15,7759.0
44,3,10,15,7575.0
34,3,10,15,8739.0
24,3,10,15,9537.0
14,3,10,15,8916.0
64,2,10,15,9327.0
54,2,10,15,10485.0
44,2,10,15,10785.0
34,2,10,15,10195.0
24,2,10,15,9997.0
14,2,10,15,10331.0
64,1,10,15,14762.0
54,1,10,15,16413.0
44,1,10,15,15197.0
34,1,10,15,16503.0
24,1,10,15,17106.0
14,1,10,15,14460.0
64,3,9,15,6928.0
54,3,9,15,7954.0
44,3,9,15,8165.0
34,3,9,15,8489.0
24,3,9,15,7863.0
14,3,9,15,8500.0
64,2,9,15,9428.0
54,2,9,15,9797.0
44,2,9,15,9208.0
34,2,9,15,9659.0
24,2,9,15,9774.0
14,2,9,15,9008.0
64,1,9,15,15950.0
54,1,9,15,14349.0
44,1,9,15,16220.0
34,1,9,15,16206.0
24,1,9,15,14613.0
14,1,9,15,15338.0
64,3,8,15,8439.0
54,3,8,15,8436.0
44,3,8,15,8742.0
34,3,8,15,7851.0
24,3,8,15,9068.0
14,3,8,15,10060.0
64,2,8,15,10946.0
54,2,8,15,11261.0
44,2,8,15,10538.0
34,2,8,15,9608.0
24,2,8,15,10530.0
14,2,8,15,10093.0
64,1,8,15,13867.0
54,1,8,15,14353.0
44,1,8,15,14319.0
34,1,8,15,17973.0
24,1,8,15,15460.0
14,1,8,15,16020.0
64,3,7,15,8328.0
54,3,7,15,8358.0
44,3,7,15,8670.0
34,3,7,15,7385.0
24,3,7,15,7354.0
14,3,7,15,7387.0
64,2,7,15,8720.0
54,2,7,15,8873.0
44,2,7,15,9405.0
34,2,7,15,9565.0
24,2,7,15,10007.0
14,2,7,15,9558.0
64,1,7,15,14631.0
54,1,7,15,13485.0
44,1,7,15,13518.0
34,1,7,15,15804.0
24,1,7,15,14678.0
14,1,7,15,14832.0
64,3,6,15,6738.0
54,3,6,15,7189.0
44,3,6,15,8201.0
34,3,6,15,8960.0
24,3,6,15,8799.0
14,3,6,15,8414.0
64,2,6,15,7938.0
54,2,6,15,9528.0
44,2,6,15,9401.0
34,2,6,15,9627.0
24,2,6,15,10058.0
14,2,6,15,10089.0
64,1,6,15,12678.0
54,1,6,15,13300.0
44,1,6,15,16027.0
34,1,6,15,14932.0
24,1,6,15,14418.0
14,1,6,15,15828.0
64,3,5,15,7792.0
54,3,5,15,7638.0
44,3,5,15,8466.0
34,3,5,15,8750.0
24,3,5,15,6359.0
14,3,5,15,6638.0
64,2,5,15,9084.0
54,2,5,15,9050.0
44,2,5,15,8871.0
34,2,5,15,9492.0
24,2,5,15,8582.0
14,2,5,15,9952.0
64,1,5,15,13228.0
54,1,5,15,11723.0
44,1,5,15,14928.0
34,1,5,15,15343.0
24,1,5,15,14832.0
14,1,5,15,15192.0
64,3,4,15,6729.0
54,3,4,15,6598.0
44,3,4,15,8888.0
34,3,4,15,6387.0
24,3,4,15,6694.0
14,3,4,15,6382.0
64,2,4,15,7727.0
54,2,4,15,6874.0
44,2,4,15,7395.0
34,2,4,15,8696.0
24,2,4,15,7929.0
14,2,4,15,8634.0
64,1,4,15,12312.0
54,1,4,15,13145.0
44,1,4,15,15030.0
34,1,4,15,14429.0
24,1,4,15,14579.0
14,1,4,15,13651.0
64,3,3,15,5683.0
54,3,3,15,4861.0
44,3,3,15,7766.0
34,3,3,15,5755.0
24,3,3,15,7324.0
14,3,3,15,6077.0
64,2,3,15,9598.0
54,2,3,15,9909.0
44,2,3,15,8680.0
34,2,3,15,7430.0
24,2,3,15,7392.0
14,2,3,15,6740.0
64,1,3,15,11872.0
54,1,3,15,13943.0
44,1,3,15,11564.0
34,1,3,15,11172.0
24,1,3,15,12575.0
14,1,3,15,11933.0
64,3,2,15,6716.0
54,3,2,15,7923.0
44,3,2,15,6848.0
34,3,2,15,6818.0
24,3,2,15,6772.0
14,3,2,15,7882.0
64,2,2,15,7355.0
54,2,2,15,7462.0
44,2,2,15,7191.0
34,2,2,15,8927.0
24,2,2,15,8720.0
14,2,2,15,6878.0
64,1,2,15,10045.0
54,1,2,15,12432.0
44,1,2,15,11571.0
34,1,2,15,10819.0
24,1,2,15,10590.0
14,1,2,15,11084.0
64,3,1,15,5799.0
54,3,1,15,7015.0
44,3,1,15,5332.0
34,3,1,15,5304.0
24,3,1,15,6523.0
14,3,1,15,5659.0
64,2,1,15,9041.0
54,2,1,15,6848.0
44,2,1,15,7198.0
34,2,1,15,7177.0
24,2,1,15,7009.0
14,2,1,15,7232.0
64,1,1,15,10741.0
54,1,1,15,12770.0
44,1,1,15,11143.0
34,1,1,15,10152.0
24,1,1,15,11735.0
14,1,1,15,11437.0
64,3,16,14,8148.0
54,3,16,14,8795.0
44,3,16,14,9829.0
34,3,16,14,9374.0
24,3,16,14,8590.0
14,3,16,14,9952.0
64,2,16,14,11100.0
54,2,16,14,12223.0
44,2,16,14,12052.0
34,2,16,14,11421.0
24,2,16,14,10350.0
14,2,16,14,13592.0
64,1,16,14,16506.0
54,1,16,14,16214.0
44,1,16,14,17135.0
34,1,16,14,16219.0
24,1,16,14,16213.0
14,1,16,14,18990.0
64,3,15,14,10098.0
54,3,15,14,8719.0
44,3,15,14,9975.0
34,3,15,14,10059.0
24,3,15,14,7943.0
14,3,15,14,8205.0
64,2,15,14,10779.0
54,2,15,14,12842.0
44,2,15,14,13017.0
34,2,15,14,11020.0
24,2,15,14,10691.0
14,2,15,14,11143.0
64,1,15,14,14185.0
54,1,15,14,15326.0
44,1,15,14,15168.0
34,1,15,14,15210.0
24,1,15,14,14559.0
14,1,15,14,14205.0
64,3,14,14,8159.0
54,3,14,14,7588.0
44,3,14,14,7798.0
34,3,14,14,8286.0
24,3,14,14,8427.0
14,3,14,14,8778.0
64,2,14,14,9592.0
54,2,14,14,9629.0
44,2,14,14,10386.0
34,2,14,14,9849.0
24,2,14,14,11498.0
14,2,14,14,12575.0
64,1,14,14,16605.0
54,1,14,14,14849.0
44,1,14,14,13811.0
34,1,14,14,14242.0
24,1,14,14,15130.0
14,1,14,14,15834.0
64,3,13,14,9660.0
54,3,13,14,9746.0
44,3,13,14,8536.0
34,3,13,14,9003.0
24,3,13,14,7968.0
14,3,13,14,8311.0
64,2,13,14,10137.0
54,2,13,14,10556.0
44,2,13,14,11775.0
34,2,13,14,12574.0
24,2,13,14,12822.0
14,2,13,14,9681.0
64,1,13,14,14594.0
54,1,13,14,14153.0
44,1,13,14,14532.0
34,1,13,14,15326.0
24,1,13,14,16259.0
14,1,13,14,15935.0
64,3,12,14,10442.0
54,3,12,14,9530.0
44,3,12,14,10147.0
34,3,12,14,9649.0
24,3,12,14,8698.0
14,3,12,14,7689.0
64,2,12,14,9547.0
54,2,12,14,11403.0
44,2,12,14,11195.0
34,2,12,14,11663.0
24,2,12,14,9357.0
14,2,12,14,9226.0
64,1,12,14,16098.0
54,1,12,14,15410.0
44,1,12,14,14111.0
34,1,12,14,14956.0
24,1,12,14,12616.0
14,1,12,14,14125.0
64,3,11,14,8816.0
54,3,11,14,7542.0
44,3,11,14,7284.0
34,3,11,14,8428.0
24,3,11,14,7317.0
14,3,11,14,8189.0
64,2,11,14,11081.0
54,2,11,14,11208.0
44,2,11,14,11342.0
34,2,11,14,11059.0
24,2,11,14,10013.0
14,2,11,14,9688.0
64,1,11,14,13057.0
54,1,11,14,14931.0
44,1,11,14,14424.0
34,1,11,14,13255.0
24,1,11,14,15710.0
14,1,11,14,16345.0
64,3,10,14,9601.0
54,3,10,14,7966.0
44,3,10,14,9596.0
34,3,10,14,8803.0
24,3,10,14,7946.0
14,3,10,14,8279.0
64,2,10,14,9299.0
54,2,10,14,9830.0
44,2,10,14,9439.0
34,2,10,14,9177.0
24,2,10,14,9441.0
14,2,10,14,9214.0
64,1,10,14,13525.0
54,1,10,14,12831.0
44,1,10,14,13975.0
34,1,10,14,13315.0
24,1,10,14,13113.0
14,1,10,14,13502.0
64,3,9,14,8722.0
54,3,9,14,9611.0
44,3,9,14,8651.0
34,3,9,14,7440.0
24,3,9,14,8276.0
14,3,9,14,7511.0
64,2,9,14,10116.0
54,2,9,14,11438.0
44,2,9,14,8279.0
34,2,9,14,8836.0
24,2,9,14,9643.0
14,2,9,14,9018.0
64,1,9,14,14730.0
54,1,9,14,15862.0
44,1,9,14,13458.0
34,1,9,14,14321.0
24,1,9,14,16233.0
14,1,9,14,13829.0
64,3,8,14,7554.0
54,3,8,14,6640.0
44,3,8,14,8680.0
34,3,8,14,8602.0
24,3,8,14,8741.0
14,3,8,14,6891.0
64,2,8,14,8747.0
54,2,8,14,9467.0
44,2,8,14,8194.0
34,2,8,14,10494.0
24,2,8,14,10525.0
14,2,8,14,10344.0
64,1,8,14,14812.0
54,1,8,14,15510.0
44,1,8,14,16212.0
34,1,8,14,12974.0
24,1,8,14,14983.0
14,1,8,14,15186.0
64,3,7,14,9045.0
54,3,7,14,8209.0
44,3,7,14,8106.0
34,3,7,14,8504.0
24,3,7,14,8373.0
14,3,7,14,7020.0
64,2,7,14,10097.0
54,2,7,14,8752.0
44,2,7,14,9735.0
34,2,7,14,9812.0
24,2,7,14,8309.0
14,2,7,14,9975.0
64,1,7,14,14079.0
54,1,7,14,15771.0
44,1,7,14,16034.0
34,1,7,14,14341.0
24,1,7,14,12139.0
14,1,7,14,14765.0
64,3,6,14,7201.0
54,3,6,14,8034.0
44,3,6,14,7983.0
34,3,6,14,10016.0
24,3,6,14,8676.0
14,3,6,14,8973.0
64,2,6,14,9961.0
54,2,6,14,12267.0
44,2,6,14,9680.0
34,2,6,14,11951.0
24,2,6,14,11999.0
14,2,6,14,8800.0
64,1,6,14,13992.0
54,1,6,14,14502.0
44,1,6,14,13934.0
34,1,6,14,14091.0
24,1,6,14,16155.0
14,1,6,14,14485.0
64,3,5,14,7601.0
54,3,5,14,7342.0
44,3,5,14,10147.0
34,3,5,14,7823.0
24,3,5,14,8155.0
14,3,5,14,6360.0
64,2,5,14,8534.0
54,2,5,14,10001.0
44,2,5,14,8174.0
34,2,5,14,8474.0
24,2,5,14,8796.0
14,2,5,14,9892.0
64,1,5,14,14277.0
54,1,5,14,15894.0
44,1,5,14,15174.0
34,1,5,14,13252.0
24,1,5,14,14303.0
14,1,5,14,14828.0
64,3,4,14,6146.0
54,3,4,14,7198.0
44,3,4,14,6877.0
34,3,4,14,6864.0
24,3,4,14,6574.0
14,3,4,14,6572.0
64,2,4,14,7652.0
54,2,4,14,8666.0
44,2,4,14,7779.0
34,2,4,14,6954.0
24,2,4,14,7836.0
14,2,4,14,8235.0
64,1,4,14,10945.0
54,1,4,14,12489.0
44,1,4,14,11502.0
34,1,4,14,12038.0
24,1,4,14,13322.0
14,1,4,14,12844.0
64,3,3,14,7020.0
54,3,3,14,6389.0
44,3,3,14,6739.0
34,3,3,14,6716.0
24,3,3,14,7419.0
14,3,3,14,7099.0
64,2,3,14,8263.0
54,2,3,14,9457.0
44,2,3,14,9025.0
34,2,3,14,8357.0
24,2,3,14,7694.0
14,2,3,14,8687.0
64,1,3,14,13558.0
54,1,3,14,12887.0
44,1,3,14,10948.0
34,1,3,14,12700.0
24,1,3,14,13796.0
14,1,3,14,11000.0
64,3,2,14,5923.0
54,3,2,14,6031.0
44,3,2,14,7350.0
34,3,2,14,6702.0
24,3,2,14,4697.0
14,3,2,14,6065.0
64,2,2,14,7979.0
54,2,2,14,9427.0
44,2,2,14,6981.0
34,2,2,14,8131.0
24,2,2,14,8343.0
14,2,2,14,8694.0
64,1,2,14,10956.0
54,1,2,14,10156.0
44,1,2,14,11372.0
34,1,2,14,10711.0
24,1,2,14,12090.0
14,1,2,14,14273.0
64,3,1,14,5816.0
54,3,1,14,6700.0
44,3,1,14,5517.0
34,3,1,14,6394.0
24,3,1,14,6998.0
14,3,1,14,5730.0
64,2,1,14,7177.0
54,2,1,14,7441.0
44,2,1,14,7682.0
34,2,1,14,7045.0
24,2,1,14,8185.0
14,2,1,14,8940.0
64,1,1,14,10872.0
54,1,1,14,10784.0
44,1,1,14,12891.0
34,1,1,14,10257.0
24,1,1,14,10251.0
14,1,1,14,9809.0
64,3,16,13,9030.0
54,3,16,13,8621.0
44,3,16,13,8393.0
34,3,16,13,7530.0
24,3,16,13,7685.0
14,3,16,13,8241.0
64,2,16,13,11052.0
54,2,16,13,9860.0
44,2,16,13,10736.0
34,2,16,13,9342.0
24,2,16,13,11120.0
14,2,16,13,10660.0
64,1,16,13,14994.0
54,1,16,13,15041.0
44,1,16,13,16128.0
34,1,16,13,14223.0
24,1,16,13,15793.0
14,1,16,13,16501.0
64,3,15,13,7546.0
54,3,15,13,8372.0
44,3,15,13,7993.0
34,3,15,13,8424.0
24,3,15,13,8182.0
14,3,15,13,8420.0
64,2,15,13,9490.0
54,2,15,13,9982.0
44,2,15,13,11733.0
34,2,15,13,10434.0
24,2,15,13,10365.0
14,2,15,13,10586.0
64,1,15,13,20159.0
54,1,15,13,16570.0
44,1,15,13,15101.0
34,1,15,13,15386.0
24,1,15,13,14551.0
14,1,15,13,14478.0
64,3,14,13,7564.0
54,3,14,13,8684.0
44,3,14,13,8763.0
34,3,14,13,8568.0
24,3,14,13,9005.0
14,3,14,13,8076.0
64,2,14,13,9744.0
54,2,14,13,9731.0
44,2,14,13,9565.0
34,2,14,13,9968.0
24,2,14,13,10813.0
14,2,14,13,9212.0
64,1,14,13,13754.0
54,1,14,13,13817.0
44,1,14,13,14661.0
34,1,14,13,14675.0
24,1,14,13,16317.0
14,1,14,13,18951.0
64,3,13,13,9662.0
54,3,13,13,8921.0
44,3,13,13,8825.0
34,3,13,13,9690.0
24,3,13,13,7886.0
14,3,13,13,8336.0
64,2,13,13,10960.0
54,2,13,13,9524.0
44,2,13,13,10539.0
34,2,13,13,9130.0
